Quality,Angle,Distance,Time
34,268.234375,1214.25,10.385027
34,270.5,1215,10.385093
33,272.6875,1216.75,10.390884
34,274.9375,1222.75,10.391094
31,277.265625,1230,10.391169
30,279.5,1241.25,10.391241
32,281.703125,1250.25,10.391305
31,283.9375,1263,10.391379
30,286.203125,1280.75,10.391443
26,309.09375,1616.25,10.391508
25,311.296875,1678.5,10.391573
24,313.484375,1732.25,10.391637
23,315.71875,1807.5,10.391703
22,317.90625,1886.25,10.391768
19,320.140625,1986.75,10.391833
18,322.3125,2088.75,10.391905
16,324.71875,2216,10.39197
17,326.90625,2360,10.392061
14,329.140625,2522.25,10.392159
14,331.34375,2716,10.392225
12,333.546875,2937.75,10.392291
10,335.765625,3215,10.392357
9,338,3550.5,10.392422
18,340.234375,3644.5,10.392487
20,342.515625,3610.25,10.394054
21,344.765625,3569,10.394191
20,347.046875,3543.5,10.394265
21,349.3125,3520,10.840326
21,351.5625,3511.25,10.840616
20,353.84375,3491.5,10.840709
23,356.09375,3485.25,10.840789
22,358.34375,3481.25,10.840868
22,0.59375,3484.75,10.840942
21,2.875,3491.5,10.841008
21,5.125,3515.25,10.841073
20,7.375,3528.75,10.841144
21,9.640625,3547,10.841217
21,11.875,3590.25,10.841288
27,51.875,1497.5,10.841354
25,54.125,1457.75,10.841443
28,56.484375,1419.25,10.841509
29,58.703125,1389.75,10.841588
28,60.921875,1358,10.841654
29,63.25,1333.25,10.841741
28,65.453125,1308.25,10.841822
31,67.734375,1291.75,10.841887
26,69.984375,1272.25,10.841955
32,72.328125,1256,10.842022
31,74.5625,1242.5,10.842088
31,76.78125,1230.25,10.842153
33,79.109375,1223,10.84222
34,81.3125,1215,10.842285
35,83.671875,1212.5,10.842351
34,85.953125,1211.25,10.842416
35,88.234375,1209,10.842483
34,90.4375,1209.25,10.842551
34,92.75,1212.75,10.842617
11,94.984375,1187.25,10.842683
11,97.6875,863.75,10.842749
11,100.484375,681.75,10.842822
11,103.078125,562.75,10.842887
12,105.96875,477,10.842963
14,108.609375,414.5,10.843029
15,111.5625,367.25,10.843106
15,113.828125,331,10.843173
17,116.984375,302,10.843237
17,119.203125,278.25,10.843303
19,122.625,259,10.843367
18,124.640625,242.5,10.843433
18,128.5,228,10.843497
20,130.75,216.5,10.843562
21,133.015625,206,10.843626
21,135.265625,197.25,10.843693
24,137.515625,189.75,10.843757
22,139.78125,182.75,10.843823
22,142.046875,177,10.843888
24,144.796875,171.25,10.843954
23,147.0625,166.5,10.844018
22,149.3125,162.5,10.844129
20,151.5625,159,10.844239
21,153.828125,155.75,10.844303
24,156.078125,153,10.844386
25,158.3125,150.75,10.844451
29,160.578125,148.5,10.844516
26,162.953125,147,10.84458
28,165.21875,145.25,10.844645
26,167.234375,144.5,10.844711
25,169.75,143.25,10.846236
24,172,142.75,10.846364
23,174.28125,142.5,10.846433
23,176.53125,142.5,10.846507
23,178.8125,142.5,10.846575
24,181.0625,142.75,10.84664
26,184.125,143.5,10.846707
25,185.59375,144.25,10.846773
29,187.78125,145.25,10.846838
25,190.453125,146.5,10.846904
21,192.625,148,10.846968
24,195.234375,149.75,10.847035
24,196.796875,151.5,10.8471
23,199.0625,153.75,10.847166
22,201.328125,156.25,10.84723
23,203.578125,158.75,10.847304
23,205.828125,162,10.847369
23,208.078125,165.5,10.84754
23,210.40625,169.25,10.847642
35,269.75,1214,10.847713
35,271.90625,1216.75,10.847778
34,274.171875,1221.5,10.847845
32,276.421875,1228.5,10.84791
31,278.734375,1236.5,10.847974
33,280.9375,1248.5,10.848043
32,283.15625,1260.25,10.848108
26,285.46875,1272.5,10.848174
31,287.65625,1291.75,10.848239
30,289.953125,1309.25,10.848305
30,292.171875,1330.75,10.848371
28,294.328125,1356.25,10.848447
32,296.59375,1383.5,10.848513
29,298.890625,1417.5,10.848598
26,300.9375,1455.25,10.848678
31,303.125,1490.25,10.848743
25,305.40625,1531.5,10.848812
25,307.609375,1583.75,10.848878
21,309.796875,1636.75,10.848944
24,312,1695.75,10.849009
21,314.21875,1760.5,10.860899
22,316.453125,1837.5,10.861288
19,318.609375,1920,10.861438
19,320.859375,2018.75,10.86159
18,323.21875,2128.75,10.861728
16,325.421875,2253.5,10.861869
16,327.65625,2409.25,10.862015
15,329.828125,2588.25,10.862155
12,332.046875,2791.25,10.862495
12,334.296875,3021.5,10.862647
10,336.484375,3308.75,10.862773
13,338.71875,3673.5,10.862887
19,340.984375,3630.75,10.862967
20,343.21875,3602.5,10.863033
20,345.515625,3560,10.863111
21,347.78125,3538.75,10.863177
20,350.0625,3521,11.172155
21,352.3125,3506.5,11.172341
20,11.390625,3569,11.172419
18,13.65625,3612.75,11.172485
18,15.875,3652.75,11.172551
10,18.171875,3481.25,11.172615
11,20.46875,3147.25,11.172681
13,22.765625,2873.75,11.17285
14,25.0625,2648.75,11.172917
17,27.34375,2457.25,11.172982
15,29.640625,2297.75,11.173049
15,31.96875,2155.5,11.173115
19,34.25,2039.25,11.17318
20,36.578125,1930.75,11.173244
22,38.890625,1841.25,11.173309
16,116.46875,308.5,11.173374
18,118.96875,283.25,11.173439
19,122.515625,262.75,11.173504
19,124.3125,246.25,11.173569
20,127.0625,232,11.173633
18,130.28125,218.75,11.173699
21,132.53125,209,11.173763
23,134.65625,198.75,11.173827
22,137.046875,191.25,11.173892
22,139.3125,184.25,11.173957
21,141.5625,177.75,11.174022
24,143.8125,172.5,11.174087
24,146.578125,167.25,11.174151
22,148.828125,163.25,11.174215
21,151.078125,159.5,11.17428
22,153.328125,156.25,11.174344
24,155.921875,153.75,11.17441
24,157.84375,151,11.174474
25,160.109375,149,11.174539
26,162.484375,147.25,11.174603
25,164.734375,145.75,11.174669
26,167.015625,144.75,11.174734
24,169.265625,143.75,11.174799
27,171.546875,143,11.174864
23,173.8125,142.5,11.174928
20,177.4375,142.5,11.174992
23,178.328125,142.5,11.175055
22,180.609375,142.5,11.17512
24,182.859375,143.25,11.175185
24,185.125,144,11.17525
25,187.3125,145,11.175314
24,189.5625,146,11.175377
20,191.828125,147.75,11.175441
22,194.078125,149.25,11.175505
21,196.328125,151.25,11.175569
25,198.609375,153.5,11.175634
21,200.84375,155.75,11.175698
24,203.109375,158.5,11.175763
22,205.359375,161.5,11.175827
23,207.609375,164.75,11.175892
19,209.875,168.5,11.175957
20,212.1875,172.5,11.176021
19,213.9375,177,11.176085
19,216.203125,182,11.176149
19,218.46875,187.25,11.176213
20,220.734375,193.25,11.176279
18,222.984375,199.5,11.176343
20,225.25,206.75,11.176408
18,227.5,214.75,11.176472
18,229.765625,223.5,11.176535
18,230.5,233.75,11.176739
19,233.1875,244.25,11.176809
18,234.890625,256.75,11.176874
17,236.453125,270.75,11.176939
16,238.578125,287,11.177004
16,240.4375,304.75,11.177068
13,242.453125,326.25,11.177133
13,244.375,352.25,11.177198
13,246.328125,383.5,11.177263
12,247.859375,420,11.177328
11,249.8125,464.75,11.177393
11,251.71875,520.5,11.177458
9,253.78125,590.75,11.177562
9,259.5,971.5,11.177627
25,261.453125,1219.5,11.177691
34,263.640625,1217.5,11.177756
34,265.875,1214.5,11.177821
35,268.203125,1214.25,11.177886
34,270.390625,1215.25,11.177951
34,272.640625,1217.5,11.178016
32,274.9375,1224.5,11.178081
31,277.203125,1230.25,11.178146
31,279.453125,1239,11.178212
32,281.6875,1250.25,11.178277
31,283.890625,1263,11.178343
26,286.140625,1278.25,11.178407
32,288.390625,1298,11.178475
30,290.609375,1315.75,11.178541
29,292.84375,1339.25,11.178607
28,295.078125,1367.25,11.178672
31,297.359375,1392.75,11.178737
27,299.421875,1425.5,11.178802
25,301.65625,1465,11.178867
25,303.828125,1503.75,11.178932
25,306.078125,1549.25,11.178997
26,308.265625,1599.5,11.179063
20,310.484375,1648,11.179127
25,312.6875,1712.5,11.179192
22,314.921875,1782,11.179256
20,317.140625,1858.5,11.179321
21,319.3125,1947.5,11.179386
20,321.515625,2050.75,11.179451
18,323.90625,2171.5,11.179516
16,326.109375,2303.75,11.179581
16,328.296875,2457.5,11.179646
15,330.515625,2638.25,11.179711
13,332.734375,2856,11.179776
10,334.953125,3120.5,11.179841
10,337.15625,3431.25,11.179906
18,339.390625,3667.75,11.183378
18,341.65625,3620.25,11.183457
20,343.921875,3592,11.183547
20,346.1875,3549.25,11.183625
20,348.484375,3528.75,11.183705
21,350.75,3517,11.594784
21,353.015625,3489.75,11.594999
20,355.25,3483,11.595074
21,357.515625,3483,11.595141
23,359.78125,3488,11.59521
22,2.03125,3503.75,11.595276
22,4.3125,3510.5,11.595342
20,6.5625,3519.25,11.595406
21,8.828125,3542.75,11.595472
22,11.0625,3564.75,11.595536
20,13.3125,3608.5,11.595603
18,15.578125,3640,11.595668
10,17.828125,3518.25,11.595734
11,20.140625,3196,11.595799
35,87.328125,1210.75,11.59588
35,89.640625,1208.5,11.595964
34,91.875,1212.25,11.59603
34,94.140625,1216.75,11.59612
11,96.703125,960.75,11.596198
12,99.40625,742.5,11.596264
11,102.1875,603.5,11.59633
13,104.96875,509.5,11.596394
12,107.453125,436.75,11.596462
14,110.296875,383.75,11.596527
15,112.9375,342.75,11.596594
16,115.578125,312.5,11.596658
18,118.59375,286.25,11.596724
18,120.9375,265.5,11.596789
20,123.40625,248.25,11.596866
20,126.453125,233.5,11.596944
17,129.5,220.75,11.597009
22,131.40625,210,11.597074
22,134.421875,200.5,11.597139
23,136.65625,192.5,11.597211
22,138.9375,185.25,11.597276
24,141.203125,179,11.597353
21,143.453125,173,11.597418
25,146.203125,168.25,11.597494
22,148.453125,163.75,11.597561
22,150.71875,160.25,11.597628
25,152.96875,156.75,11.597694
23,155.21875,153.75,11.597759
25,157.46875,151.5,11.597827
26,159.734375,149.25,11.597891
25,161.984375,147.5,11.597959
24,164.375,145.75,11.598024
24,166.625,144.5,11.59809
24,168.890625,143.75,11.598155
26,171.171875,143.25,11.598222
23,173.4375,142.5,11.598288
20,175.6875,142.25,11.598354
23,177.96875,142.5,11.598418
24,180.21875,142.75,11.59849
27,183.84375,143.25,11.598567
25,185.890625,144,11.598633
25,186.953125,145,11.598707
26,189.203125,146,11.598772
23,191.46875,147.25,11.598839
23,193.71875,149,11.598903
23,195.96875,150.75,11.598969
22,198.21875,152.75,11.599036
21,200.484375,155.25,11.599102
23,202.734375,157.75,11.599962
22,204.984375,160.75,11.600085
21,207.25,164.25,11.600157
22,209.5,168,11.600222
22,211.8125,171.5,11.600288
21,213.578125,176.25,11.600355
21,215.84375,181,11.600423
17,218.09375,186.25,11.600487
21,220.34375,192.25,11.600614
18,222.625,198.75,11.600682
20,224.546875,205.75,11.600748
19,227.125,213.25,11.600814
17,229.40625,222.25,11.600879
18,231.65625,231.25,11.600947
15,232.25,242.75,11.601012
18,234.4375,255,11.601088
17,236.015625,268.25,11.601169
16,238.546875,285,11.601235
15,240.328125,302.5,11.601317
15,241.84375,323.75,11.601382
14,244.078125,348.5,11.601449
13,245.53125,378.5,11.601514
13,247.484375,413.5,11.60158
12,249.6875,457,11.601645
11,251.546875,510.75,11.601711
10,253.484375,578.5,11.601776
10,255.25,666.75,11.601844
10,257.21875,779.75,11.601911
10,259.140625,945,11.601975
10,261.0625,1203,11.602041
35,263.328125,1219.5,11.609465
34,265.546875,1217,11.609581
35,267.796875,1214.5,11.609646
34,270.03125,1215,11.609724
34,272.328125,1219.75,11.60979
34,274.609375,1222.5,11.609872
25,304.40625,1515.5,11.609995
23,306.640625,1562.25,11.610083
26,308.8125,1610.75,11.610151
25,311.046875,1661.75,11.620386
23,313.234375,1729,11.620642
23,315.453125,1800.5,11.620732
21,317.640625,1877.5,11.620804
20,319.875,1973,11.62087
18,322.078125,2076.25,11.620942
18,324.421875,2206.25,11.621008
17,326.671875,2341.25,11.621075
14,328.84375,2507.25,11.62114
14,331.09375,2683.75,11.62121
12,333.3125,2910.25,11.621275
10,335.515625,3192.25,11.621344
9,337.734375,3508.25,11.62141
18,340,3647.5,11.621477
18,342.234375,3611,11.621554
20,344.5,3569,11.621621
20,346.8125,3542.75,11.621702
21,349.0625,3526.25,11.621769
22,351.3125,3509.5,12.700506
21,353.578125,3491.5,12.700724
22,355.84375,3485.75,12.702178
22,358.109375,3484,12.702248
20,0.34375,3483,12.702314
21,2.609375,3491.5,12.702381
22,44.859375,1657.75,12.702445
29,47.15625,1598.75,12.702511
24,49.4375,1551,12.70258
25,51.703125,1502.75,12.702645
25,54.078125,1459.25,12.70271
27,56.359375,1420,12.703386
31,58.609375,1390,12.703498
27,60.8125,1358,12.703563
29,63.078125,1333.5,12.703627
29,65.40625,1309.75,12.703692
30,67.671875,1291.25,12.703757
27,69.921875,1272,12.703823
31,72.203125,1257,12.703889
31,74.4375,1243,12.703955
31,76.75,1230.5,12.70402
33,79.03125,1223,12.704084
34,81.203125,1217.75,12.704148
35,83.59375,1212.75,12.704213
34,85.78125,1211,12.704279
35,88.125,1210.75,12.704344
35,90.390625,1211.5,12.704409
35,92.578125,1213,12.704474
16,94.8125,1215.5,12.704539
10,97.625,874,12.704606
11,100.328125,690,12.70467
11,103.0625,572.25,12.704734
12,105.859375,479.75,12.704799
13,108.71875,417.5,12.704865
14,111.28125,369,12.706336
16,113.65625,332.5,12.7064
16,116.484375,302.75,12.706466
18,119.34375,279,12.706531
17,121.9375,259.5,12.706595
19,124.890625,243,12.706659
16,127.5,228.75,12.706724
20,130.671875,216.75,12.70679
21,132.171875,206.5,12.706926
22,135.171875,197.25,12.706993
23,137.4375,189.75,12.70706
22,139.71875,183,12.707125
22,141.953125,177,12.707189
23,144.71875,171.5,12.707254
22,146.96875,166.75,12.707319
22,149.234375,162.5,12.707383
22,151.46875,158.75,12.707448
24,153.71875,155.75,12.707512
23,156.40625,153.25,12.707578
24,158.234375,150.75,12.707643
28,160.5,148.5,12.707707
26,162.875,146.75,12.709671
26,165.140625,145.25,12.710213
25,168.09375,144.5,12.71029
25,169.671875,143.25,12.71036
24,171.9375,142.75,12.710426
23,174.203125,142.5,12.710493
22,154.765625,154.25,12.710559
24,157.015625,152,12.710625
26,159.265625,149.75,12.71069
21,161.515625,147.75,12.710756
25,163.90625,146.25,12.710822
25,166.171875,145,12.710887
25,169.609375,144,12.710953
27,170.703125,143.25,12.711018
24,172.953125,142.5,12.711083
23,175.21875,142.5,12.711149
20,177.484375,142.25,12.711218
24,179.75,142.75,12.711286
26,183.09375,143.25,12.71135
24,184.28125,143.75,12.711415
25,186.484375,144.5,12.71148
24,188.71875,145.75,12.711546
25,190.984375,147,12.71161
25,193.234375,148.5,12.711675
24,195.5,150.5,12.711741
23,197.765625,152.5,12.711806
22,200.015625,154.75,12.711871
24,202.265625,157.25,12.711937
22,204.515625,160.25,12.712004
23,206.78125,163.5,12.712069
23,209.046875,167,12.712136
21,211.359375,170.75,12.712201
18,213.109375,175.25,12.712267
19,215.359375,180,12.712333
20,217.625,185.25,12.712403
19,219.875,191,12.712469
20,222.140625,197,12.712533
19,224.40625,204,12.712598
20,226.671875,211.5,12.712663
20,228.921875,220,12.712727
16,231.203125,229.75,12.712792
17,233.453125,240,12.712859
17,233.359375,252.5,12.712924
16,235.921875,265.5,12.712989
15,237.40625,281,12.713055
16,240.0625,298.25,12.713119
14,241.515625,317.75,12.713184
13,243.234375,343.5,12.713249
14,245.59375,370.5,12.713313
11,251.125,497,12.713378
10,256.8125,752.25,12.713442
9,258.75,900,12.713619
9,260.671875,1136.75,12.713688
34,262.84375,1220.25,12.713755
33,265.078125,1217.5,12.713825
33,267.28125,1213.75,12.713892
34,269.578125,1214.5,12.713958
35,271.828125,1217,12.714024
35,274.078125,1220.75,12.714089
32,276.390625,1228.75,12.714154
32,278.640625,1236.25,12.714219
32,280.828125,1248.75,12.714285
32,283.109375,1257.5,12.714387
26,285.328125,1272.75,12.714452
31,287.59375,1292.25,12.714517
29,289.78125,1309.25,12.714583
30,292.046875,1332.25,12.714649
28,294.328125,1355.5,12.714714
31,296.484375,1382.25,12.71478
29,298.78125,1414,12.714845
26,300.859375,1448.25,12.714911
30,303.078125,1489,12.714977
25,305.25,1531,12.715042
24,307.484375,1581.25,12.715107
25,309.671875,1631,12.715736
25,311.90625,1693.75,12.716004
22,314.09375,1756.75,12.716156
22,316.28125,1830,12.722979
18,318.53125,1915.75,12.723196
19,320.75,2015,12.723279
18,323.0625,2123,12.723348
17,325.28125,2249.5,12.723415
16,327.53125,2403.75,12.723481
15,329.71875,2579.75,12.723549
12,331.96875,2775.75,12.723615
22,4.40625,3512.25,12.723682
20,6.65625,3522.25,12.723747
20,8.90625,3540.5,12.723811
21,11.15625,3570.25,12.723875
20,13.40625,3608.5,12.723941
18,15.640625,3651.5,12.724006
10,17.921875,3529.25,12.724072
12,20.25,3184.5,12.724137
13,22.53125,2901.5,12.724203
14,24.8125,2667.75,12.724268
16,27.125,2477.5,12.724334
17,29.4375,2312.25,12.724496
17,31.75,2171.5,12.724562
20,34,2048.25,12.724628
21,36.375,1943,12.724694
23,38.65625,1846.75,12.724759
20,40.9375,1768.75,12.724829
25,43.25,1703.75,12.724896
21,45.53125,1637.75,12.72496
25,47.796875,1583.5,12.725026
26,50.140625,1531.25,12.725092
29,52.4375,1489.25,12.725159
26,54.703125,1449,12.725273
28,56.953125,1409.25,12.727627
31,59.21875,1379.5,12.727783
27,61.484375,1353.5,12.727876
30,63.78125,1325,12.727965
29,66.015625,1306.5,12.729389
30,68.296875,1285.75,12.729528
31,70.59375,1266.5,12.72962
32,72.84375,1251.25,12.72971
30,75.125,1238.75,12.729799
31,77.390625,1229.25,12.729887
34,79.65625,1221.75,12.729976
35,81.90625,1214.5,12.730064
34,84.15625,1212.75,12.730151
34,86.46875,1209,12.73024
34,88.734375,1211,12.730327
34,90.96875,1211.75,12.730413
34,93.265625,1213.75,12.7305
11,95.5625,1098.25,12.730588
10,98.421875,811.75,12.730778
11,101.03125,652.25,12.730871
12,103.890625,540.5,12.73096
12,106.671875,463.5,12.731055
12,109.28125,401.5,12.731155
14,112.125,359.25,12.731275
17,114.359375,322.75,12.731363
14,110.15625,384.75,12.731453
15,112.90625,342.75,12.73154
16,115.6875,312.5,12.731626
18,118.921875,286.75,12.731713
19,121.140625,265.5,12.731801
20,124.4375,248.5,12.731888
20,126.203125,233.5,12.731976
18,129.890625,220.75,12.732063
22,132.140625,210,12.732152
22,134.40625,200.25,12.73224
23,136.640625,192.25,12.732328
23,138.921875,185,12.732416
24,141.1875,179,12.732503
21,143.4375,173,12.732591
25,146.203125,168.25,12.732679
22,148.453125,163.75,12.732767
22,150.703125,160,12.732854
24,152.953125,156.5,12.732941
22,155.203125,154,12.733028
23,157.453125,151.25,12.733114
25,159.953125,149.5,12.733203
26,161.96875,147.5,12.73329
23,164.34375,146,12.733378
24,166.609375,144.5,12.733464
24,169.703125,144,12.733637
25,171.953125,143.25,12.733731
23,173.390625,142.5,12.73382
21,175.640625,142.25,12.733906
23,177.921875,142.5,12.733999
23,181.484375,142.75,12.734087
27,183.234375,143.25,12.734174
26,184.703125,143.75,12.742375
26,186.890625,144.75,12.742729
24,189.140625,146,12.742845
23,191.40625,147.25,12.742938
23,193.671875,149,12.74303
22,195.921875,150.75,12.743122
23,198.171875,152.75,12.74321
22,200.421875,155.25,12.743298
23,202.6875,157.75,12.743385
23,204.9375,160.5,12.743477
21,207.1875,164,12.743565
22,209.453125,167.75,12.743653
22,211.75,171.5,12.743746
21,213.515625,176.25,12.743837
19,215.78125,180.75,12.743931
17,217.78125,186.25,12.744027
19,220.296875,191.75,12.74412
20,222.546875,198.25,12.744212
19,224.796875,205.25,12.744449
20,216.40625,182.25,12.744556
19,218.65625,187.5,12.744648
21,220.90625,193.5,12.744766
19,223.171875,200.25,12.744861
18,225.421875,207.25,12.74495
18,227.6875,215.25,12.74504
19,229.953125,224.25,12.745129
18,230.859375,234.25,12.745229
19,232.296875,245.5,12.745319
16,234.421875,257.75,12.745408
16,237.453125,271.25,12.745496
17,238.359375,288,12.745584
16,240.78125,306.75,12.74567
14,242.625,328.25,12.745757
14,244.109375,354.75,12.745846
13,246.4375,384.5,12.745933
11,248.203125,423,12.746019
10,253.703125,595.25,12.746113
9,255.71875,687.75,12.746203
9,257.640625,808,12.746293
9,259.625,987.75,12.746383
32,261.515625,1219.5,12.746472
34,263.828125,1217.5,12.746563
34,266.0625,1216.5,12.746653
34,268.328125,1213.75,12.746742
35,270.53125,1215.25,12.74683
34,272.859375,1219,12.746919
33,275.09375,1222.75,12.747006
31,277.359375,1230.25,12.747096
31,279.546875,1239.75,12.747738
32,281.8125,1251.25,12.748084
31,284.046875,1263.25,12.748294
30,286.28125,1281.25,12.748428
31,288.5625,1298.75,12.749795
31,290.796875,1318.75,12.749936
25,311.375,1679.25,12.750043
23,313.59375,1738.5,12.750167
22,315.796875,1814,12.750411
23,317.984375,1888,12.750564
20,320.1875,1989,12.750704
18,322.40625,2091,12.750822
16,324.765625,2217.25,12.750923
17,326.984375,2365,12.751015
13,329.21875,2528.75,12.751106
13,331.40625,2720.5,12.751203
12,333.609375,2961.75,12.751306
9,335.8125,3227.25,12.751402
10,338.03125,3548.25,12.75151
17,340.296875,3643.75,12.751612
20,342.546875,3606,12.753054
21,344.796875,3567.75,12.753147
20,347.09375,3543.5,12.753239
21,349.375,3524.5,13.36164
21,351.609375,3507.75,13.362028
20,353.890625,3485.75,13.362166
21,356.15625,3486.25,13.362268
22,358.40625,3481.75,13.362358
21,0.640625,3487,13.362447
22,2.921875,3490.25,13.362534
25,51.578125,1503.75,13.362621
26,53.859375,1460.25,13.36271
27,56.1875,1424.25,13.3628
32,58.453125,1391.75,13.362887
28,60.65625,1364.5,13.362975
29,62.875,1337,13.363063
31,65.171875,1313,13.36315
31,67.46875,1291.5,13.363237
